Object
30
 -100000 Global Angle eric_raheem_head:eric_raheem_head -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_ankle:eric_raheem_l_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_elbow:eric_raheem_l_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_knee_fixed:eric_raheem_l_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_wrist:eric_raheem_l_wrist -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_back:eric_raheem_mid_back -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_front:eric_raheem_mid_front -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_ankle:eric_raheem_r_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_elbow:eric_raheem_r_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_knee_fixed:eric_raheem_r_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_wrist:eric_raheem_r_wrist -100000 -100000 -100000 -100000 -100000 -100000
Frame Sub Frame RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY T
 -100000 rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm m
4788 0 -1.5379 -0.0341061 -0.523215 1826.14 -181.887 169.614 -100000 -100000 -100000 -100000 -100000 -100000 1.5513 -0.107971 0.184626 2040.44 -279.4 199.898 -100000 -100000 -100000 -100000 -100000 -100000 -0.386541 -2.79888 -0.46916 1998.77 -120.442 406.803 -100000 -100000 -100000 -100000 -100000 -100000 3.96528 0.737383 1.2884 1735.75 -626.573 231.157 -1.94721 -0.472072 0.914602 1913.92 -595.865 528.427 4.30597 -0.796847 0.686317 1480.98 -195.832 210.307 -100000 -100000 -100000 -100000 -100000 -100000 -2.46729 1.31833 -0.120202 1544.17 19.9299 356.97
4789 0 -1.57171 -0.0160083 -0.519152 1836.48 -185.997 170.489 -100000 -100000 -100000 -100000 -100000 -100000 1.54493 -0.125872 0.162574 2048.57 -285.588 197.112 -100000 -100000 -100000 -100000 -100000 -100000 -0.428105 -2.78896 -0.475811 2013.04 -124.483 404.821 -100000 -100000 -100000 -100000 -100000 -100000 3.96598 0.682907 1.30151 1735.87 -625.283 231.071 -2.05989 -0.584939 0.822542 1913.14 -596.943 526.231 4.03597 -0.71345 1.28702 1490.32 -186.16 210.52 -100000 -100000 -100000 -100000 -100000 -100000 -2.46667 1.31522 -0.225245 1561.63 28.0184 358.92
4790 0 -1.5584 0.0148248 -0.542007 1847.65 -185.425 168.928 -100000 -100000 -100000 -100000 -100000 -100000 1.53774 -0.143421 0.140937 2056.44 -291.904 194.166 -100000 -100000 -100000 -100000 -100000 -100000 -0.470203 -2.77865 -0.483344 2027.23 -128.765 402.635 -100000 -100000 -100000 -100000 -100000 -100000 3.96548 0.623745 1.31753 1736.1 -623.9 231.037 -2.07347 -0.570777 0.805741 1914.07 -599.925 524.948 4.0527 -0.842183 1.1916 1502.19 -178.542 213.01 -100000 -100000 -100000 -100000 -100000 -100000 -2.45599 1.35837 -0.229435 1580.01 34.2617 358.7
4791 0 -1.57326 0.0397192 -0.547673 1858 -187.916 168.903 -100000 -100000 -100000 -100000 -100000 -100000 1.53061 -0.160875 0.116814 2064.17 -298.309 191.16 -100000 -100000 -100000 -100000 -100000 -100000 -0.503606 -2.7703 -0.488328 2041.06 -133.429 400.16 -100000 -100000 -100000 -100000 -100000 -100000 3.94668 0.612458 1.30319 1736.43 -622.562 230.978 -2.06182 -0.537141 0.793678 1915.42 -603.104 524.529 4.02774 -0.952532 1.17915 1513.79 -171.241 214.751 -100000 -100000 -100000 -100000 -100000 -100000 -2.44852 1.39189 -0.22729 1598.61 40.3341 358.60
4792 0 -1.62756 0.0560687 -0.512288 1866.29 -195.604 171.921 -100000 -100000 -100000 -100000 -100000 -100000 1.52427 -0.178007 0.0932551 2071.77 -304.811 188.102 -100000 -100000 -100000 -100000 -100000 -100000 -0.555609 -2.75512 -0.489157 2055.29 -138.323 397.529 -100000 -100000 -100000 -100000 -100000 -100000 3.94402 0.555646 1.33488 1736.58 -621.149 230.87 -2.07254 -0.519796 0.770978 1916.52 -605.779 523.459 4.01536 -1.02476 1.14297 1525.64 -163.851 216.493 -100000 -100000 -100000 -100000 -100000 -100000 -2.42458 1.46038 -0.109556 1617.61 45.3755 356.52
4793 0 -1.64952 0.0992311 -0.519246 1875.67 -197.056 173.219 -100000 -100000 -100000 -100000 -100000 -100000 1.51573 -0.193744 0.0674418 2079.22 -311.383 184.968 -100000 -100000 -100000 -100000 -100000 -100000 -0.592282 -2.74876 -0.49956 2069.88 -143.35 395.068 -100000 -100000 -100000 -100000 -100000 -100000 3.9385 0.506859 1.34394 1736.87 -619.645 230.889 -2.05835 -0.48671 0.767927 1917.42 -608.714 523.072 3.98023 -1.10738 1.14383 1537.74 -157.004 218.234 -100000 -100000 -100000 -100000 -100000 -100000 -2.41485 1.50026 -0.109636 1636.34 50.6952 356.32
4794 0 -1.58512 0.119917 -0.548267 1886.79 -195.354 168.087 -100000 -100000 -100000 -100000 -100000 -100000 1.51257 -0.214045 0.0446289 2086.28 -317.999 181.753 -100000 -100000 -100000 -100000 -100000 -100000 -0.636819 -2.7374 -0.506494 2084.18 -148.691 392.223 -100000 -100000 -100000 -100000 -100000 -100000 3.93345 0.45574 1.3573 1737.09 -618.144 230.856 -2.04661 -0.450512 0.769155 1918.93 -611.29 522.721 3.95286 -1.16969 1.14369 1549.83 -149.955 219.716 -100000 -100000 -100000 -100000 -100000 -100000 -2.40372 1.53685 -0.102531 1655.28 55.57 355.88
4795 0 -1.61872 0.0332618 -0.50441 1901.26 -211.044 165.44 -100000 -100000 -100000 -100000 -100000 -100000 1.50551 -0.228127 0.0226432 2093.2 -324.791 178.445 -100000 -100000 -100000 -100000 -100000 -100000 -0.683406 -2.72077 -0.50416 2097.78 -154.566 389.156 -100000 -100000 -100000 -100000 -100000 -100000 3.92721 0.405207 1.37091 1737.32 -616.608 230.832 -1.92485 -0.311959 0.824346 1922.05 -615.479 523.348 3.92105 -1.24529 1.13449 1561.97 -143.058 221.25 -100000 -100000 -100000 -100000 -100000 -100000 -2.39151 1.57394 -0.0997005 1674.32 59.9046 355.42
4796 0 -1.67776 0.0304984 -0.470156 1910.83 -220.842 167.904 -100000 -100000 -100000 -100000 -100000 -100000 1.49454 -0.241911 -0.0070594 2100.01 -331.561 175.048 -100000 -100000 -100000 -100000 -100000 -100000 -0.723744 -2.70923 -0.508837 2111.54 -160.582 385.857 -100000 -100000 -100000 -100000 -100000 -100000 3.92019 0.355885 1.38466 1737.54 -615.031 230.807 -1.9256 -0.27681 0.822255 1923.76 -617.246 522.768 3.88072 -1.32791 1.12132 1574.4 -136.698 222.854 -100000 -100000 -100000 -100000 -100000 -100000 -2.38363 1.6189 -0.0860364 1693.66 63.8926 354.41
4797 0 -1.70315 0.0178453 -0.460011 1922.75 -228.075 167.747 -100000 -100000 -100000 -100000 -100000 -100000 1.48473 -0.255704 -0.0377618 2107.46 -338.212 172.032 -100000 -100000 -100000 -100000 -100000 -100000 -0.758855 -2.6977 -0.508237 2124.76 -167.014 382.35 -100000 -100000 -100000 -100000 -100000 -100000 3.91065 0.296625 1.40186 1736.86 -613.756 230.438 -1.93106 -0.238974 0.822156 1925.54 -618.694 522.188 3.8556 -1.30613 1.1699 1587.42 -130.994 223.616 -100000 -100000 -100000 -100000 -100000 -100000 -2.35873 1.65544 -0.076748 1713.63 67.5835 352.74
4798 0 -1.72111 0.0458241 -0.461023 1931.77 -231.968 168.054 -100000 -100000 -100000 -100000 -100000 -100000 1.47555 -0.26811 -0.0751149 2114.47 -345.117 168.633 -100000 -100000 -100000 -100000 -100000 -100000 -0.81011 -2.67882 -0.506698 2138.31 -173.633 378.76 -100000 -100000 -100000 -100000 -100000 -100000 3.90411 0.259394 1.40706 1737.95 -611.813 230.778 -1.93258 -0.21446 0.812612 1927.63 -620.266 521.349 3.76708 -1.47441 1.14731 1601.21 -127.134 223.941 -100000 -100000 -100000 -100000 -100000 -100000 -2.33829 1.70204 -0.0414056 1732.74 70.4276 351.73
4799 0 -1.72627 0.0822706 -0.474739 1940.82 -234.127 167.456 -100000 -100000 -100000 -100000 -100000 -100000 1.46921 -0.280787 -0.100116 2120.49 -352.074 165.204 -100000 -100000 -100000 -100000 -100000 -100000 -0.844057 -2.66641 -0.50623 2151.27 -180.622 375 -100000 -100000 -100000 -100000 -100000 -100000 3.89465 0.210996 1.424 1738.2 -610.136 230.79 -1.93282 -0.193374 0.810397 1929.17 -622.109 520.505 3.73246 -1.51778 1.15493 1614.45 -121.712 225.083 -100000 -100000 -100000 -100000 -100000 -100000 -2.33006 1.72255 -0.0374539 1752.49 73.0056 351.04
4800 0 -1.74049 0.117691 -0.476603 1949.29 -237.569 167.852 -100000 -100000 -100000 -100000 -100000 -100000 1.46245 -0.29145 -0.123877 2126.54 -359.054 161.763 -100000 -100000 -100000 -100000 -100000 -100000 -0.890223 -2.64757 -0.506758 2164.46 -187.778 371.075 -100000 -100000 -100000 -100000 -100000 -100000 3.88514 0.167506 1.43168 1738.41 -608.461 230.777 -1.92884 -0.173107 0.804726 1930.71 -623.902 519.668 3.69284 -1.57481 1.15785 1627.68 -116.441 226.217 -100000 -100000 -100000 -100000 -100000 -100000 -2.31432 1.75123 -0.0260536 1772.1 75.3424 350.21
4801 0 -1.95295 0.323886 -0.419788 1943.54 -240.951 191.004 -100000 -100000 -100000 -100000 -100000 -100000 1.45456 -0.302049 -0.154286 2132.45 -366.015 158.433 -100000 -100000 -100000 -100000 -100000 -100000 -0.929668 -2.6323 -0.503141 2177.26 -195.355 367.062 -100000 -100000 -100000 -100000 -100000 -100000 3.87551 0.121471 1.44277 1738.62 -606.745 230.77 -1.92183 -0.151188 0.796898 1932.21 -625.588 518.92 3.65412 -1.61788 1.16761 1641.04 -111.522 227.251 -100000 -100000 -100000 -100000 -100000 -100000 -2.29693 1.79412 -0.0384111 1791.77 76.5557 349.4
4802 0 -1.96375 0.347205 -0.414559 1952.76 -245.279 191.278 -100000 -100000 -100000 -100000 -100000 -100000 1.45052 -0.310971 -0.184844 2138.42 -372.964 155.268 -100000 -100000 -100000 -100000 -100000 -100000 -0.968868 -2.61565 -0.500166 2189.84 -203.18 362.922 -100000 -100000 -100000 -100000 -100000 -100000 3.86359 0.0797993 1.46033 1738.84 -604.998 230.734 -1.91444 -0.128511 0.79055 1933.57 -627.244 518.213 3.61044 -1.66947 1.17321 1654.51 -106.854 228.275 -100000 -100000 -100000 -100000 -100000 -100000 -2.28494 1.82389 -0.0353529 1811.46 77.5738 348.53
4803 0 -1.95102 0.361169 -0.449275 1962.75 -247.482 187.39 -100000 -100000 -100000 -100000 -100000 -100000 1.44405 -0.328883 -0.211808 2144.37 -379.907 151.898 -100000 -100000 -100000 -100000 -100000 -100000 -0.971687 -2.60232 -0.504978 2201.52 -211.177 358.995 -100000 -100000 -100000 -100000 -100000 -100000 3.85214 0.034909 1.47445 1739.09 -603.214 230.746 -1.91229 -0.115203 0.787386 1934.47 -629.282 517.391 3.5488 -1.77345 1.16206 1667.82 -102.387 229.302 -100000 -100000 -100000 -100000 -100000 -100000 -2.2668 1.85794 -0.0281769 1831.2 78.1519 347.56
4804 0 -1.94529 0.39387 -0.466939 1971.96 -250.053 185.888 -100000 -100000 -100000 -100000 -100000 -100000 1.44115 -0.340193 -0.244611 2150 -386.739 148.884 -100000 -100000 -100000 -100000 -100000 -100000 -1.03776 -2.58253 -0.494722 2214.34 -219.559 354.462 -100000 -100000 -100000 -100000 -100000 -100000 3.84033 -0.0110131 1.48229 1739.3 -601.392 230.739 -1.90282 -0.0992418 0.778126 1935.88 -630.919 516.694 3.51029 -1.82106 1.16219 1681.24 -98.1547 230.39 -100000 -100000 -100000 -100000 -100000 -100000 -2.2489 1.89432 -0.0229514 1850.85 78.1397 346.
4805 0 -1.94289 0.429017 -0.47635 1980.54 -253.144 185.125 -100000 -100000 -100000 -100000 -100000 -100000 1.43693 -0.348702 -0.282179 2155.74 -393.594 145.885 -100000 -100000 -100000 -100000 -100000 -100000 -1.06418 -2.56703 -0.491806 2226.05 -228.123 350.193 -100000 -100000 -100000 -100000 -100000 -100000 3.83646 -0.0865905 1.51868 1739.68 -599.494 230.83 -1.89208 -0.0849474 0.76908 1937.2 -632.599 515.97 3.46741 -1.86869 1.16435 1694.76 -94.237 231.321 -100000 -100000 -100000 -100000 -100000 -100000 -2.22676 1.93349 -0.0143277 1870.5 77.7182 345.18
4806 0 -1.95299 0.45847 -0.470918 1988.74 -257.799 185.66 -100000 -100000 -100000 -100000 -100000 -100000 1.43469 -0.354654 -0.315231 2161.02 -400.445 142.908 -100000 -100000 -100000 -100000 -100000 -100000 -1.09255 -2.54941 -0.487757 2237.71 -236.863 345.852 -100000 -100000 -100000 -100000 -100000 -100000 3.83016 -0.179546 1.57282 1740.1 -597.521 230.895 -1.88147 -0.0703075 0.761712 1938.5 -634.277 515.253 3.42256 -1.90502 1.17655 1708.27 -90.6362 232.316 -100000 -100000 -100000 -100000 -100000 -100000 -2.2068 1.96944 -0.00495303 1889.92 76.7992 343.92
4807 0 -1.95225 0.490677 -0.47336 1997.02 -261.634 185.286 -100000 -100000 -100000 -100000 -100000 -100000 1.42199 -0.347842 -0.362947 2166.74 -407.119 139.931 -100000 -100000 -100000 -100000 -100000 -100000 -1.12099 -2.53083 -0.483674 2248.98 -245.814 341.447 -100000 -100000 -100000 -100000 -100000 -100000 3.81573 -0.182123 1.59818 1740.19 -595.675 230.58 -1.8724 -0.0545493 0.756096 1939.72 -635.975 514.549 3.33736 -2.01081 1.15688 1723.18 -88.0605 232.793 -100000 -100000 -100000 -100000 -100000 -100000 -2.18201 2.00968 -0.000484449 1909.69 75.3975 342.64
4808 0 -1.96007 0.524501 -0.464197 2004.58 -266.34 186.19 -100000 -100000 -100000 -100000 -100000 -100000 1.4263 -0.355408 -0.35464 2170.13 -414.392 136.386 -100000 -100000 -100000 -100000 -100000 -100000 -1.16054 -2.5042 -0.476859 2260.48 -254.961 337.04 -100000 -100000 -100000 -100000 -100000 -100000 3.79111 -0.264282 1.60299 1739.11 -593.87 230.302 -1.86263 -0.0412289 0.750187 1940.92 -637.649 513.774 3.2863 -2.05246 1.16716 1736.86 -84.9995 233.658 -100000 -100000 -100000 -100000 -100000 -100000 -2.16453 2.0456 0.000400364 1929.26 73.4311 341.3
4809 0 -1.95897 0.559067 -0.466099 2012.31 -270.231 186.065 -100000 -100000 -100000 -100000 -100000 -100000 1.42743 -0.36173 -0.347433 2173.5 -421.502 132.945 -100000 -100000 -100000 -100000 -100000 -100000 -1.1926 -2.4824 -0.469884 2271.5 -264.371 332.649 -100000 -100000 -100000 -100000 -100000 -100000 3.7816 -0.322324 1.58758 1739.53 -591.776 230.305 -1.84538 -0.0233653 0.735407 1942.66 -638.715 513.069 3.24512 -2.08872 1.17069 1750.33 -81.9498 234.741 -100000 -100000 -100000 -100000 -100000 -100000 -2.1456 2.08659 -0.00510725 1948.46 70.6747 340.00
4810 0 -1.96722 0.60096 -0.433147 2018.74 -275.97 189.127 -100000 -100000 -100000 -100000 -100000 -100000 -1.72602 -1.1767 -0.207984 2182.76 -478.016 132.867 -100000 -100000 -100000 -100000 -100000 -100000 -1.216 -2.4575 -0.467254 2281.98 -273.872 328.21 -100000 -100000 -100000 -100000 -100000 -100000 3.76689 -0.365618 1.59645 1739.84 -589.681 230.263 -1.83354 -0.011372 0.724826 1944.04 -640.138 512.275 3.17028 -2.13757 1.18412 1764.18 -79.7038 235.637 -100000 -100000 -100000 -100000 -100000 -100000 -2.10954 2.12915 0.00576014 1967.97 67.9332 338.60
4811 0 -1.99354 0.624119 -0.385979 2024.78 -283.744 192.886 -100000 -100000 -100000 -100000 -100000 -100000 -1.72214 -1.19276 -0.209739 2187.09 -484.451 130.456 -100000 -100000 -100000 -100000 -100000 -100000 -1.23309 -2.43528 -0.463241 2292.14 -283.646 323.942 -100000 -100000 -100000 -100000 -100000 -100000 3.75052 -0.411412 1.612 1740.06 -587.515 230.16 -1.82564 0.0013716 0.721819 1944.95 -641.7 511.284 3.13186 -2.17415 1.17671 1777.86 -77.2184 236.606 -100000 -100000 -100000 -100000 -100000 -100000 -2.0834 2.16733 0.0119474 1987.08 64.4833 337.09
4812 0 -1.95124 0.676165 -0.438497 2032.55 -283.555 188.59 -100000 -100000 -100000 -100000 -100000 -100000 -1.71624 -1.17293 -0.212172 2190.2 -490.511 127.218 -100000 -100000 -100000 -100000 -100000 -100000 -1.26165 -2.40763 -0.457783 2302.27 -293.679 319.465 -100000 -100000 -100000 -100000 -100000 -100000 3.73608 -0.4482 1.61528 1740.43 -585.307 230.139 -1.81485 0.0151862 0.720118 1945.85 -643.217 510.441 3.07976 -2.22208 1.17549 1791.76 -74.9974 237.497 -100000 -100000 -100000 -100000 -100000 -100000 -2.05766 2.20676 0.0141587 2006.07 60.5143 335.66
4813 0 -1.86486 0.741879 -0.461513 2041.56 -283.188 186.243 -100000 -100000 -100000 -100000 -100000 -100000 -1.70929 -1.14721 -0.192048 2193.15 -496.974 124.037 -100000 -100000 -100000 -100000 -100000 -100000 -1.29643 -2.37602 -0.454644 2312.05 -303.859 315.277 -100000 -100000 -100000 -100000 -100000 -100000 3.72021 -0.489754 1.61504 1740.73 -583.09 230.047 -1.80577 0.0292692 0.712804 1946.96 -644.525 509.41 3.0513 -2.27768 1.14344 1805.06 -72.9304 238.576 -100000 -100000 -100000 -100000 -100000 -100000 -2.03435 2.24054 0.0281605 2024.91 55.9335 334.16
4814 0 -1.78469 0.792653 -0.512621 2050.59 -283.221 182.875 -100000 -100000 -100000 -100000 -100000 -100000 -1.69967 -1.14205 -0.179343 2195.86 -503.551 120.947 -100000 -100000 -100000 -100000 -100000 -100000 -1.30552 -2.35624 -0.456303 2321.17 -314.33 310.914 -100000 -100000 -100000 -100000 -100000 -100000 3.70461 -0.524198 1.60252 1741.17 -580.78 230.007 -1.79975 0.0423436 0.70373 1948.08 -645.739 508.31 3.00952 -2.31517 1.13973 1818.72 -71.3024 239.572 -100000 -100000 -100000 -100000 -100000 -100000 -2.01523 2.27835 -0.0156997 2041.72 51.8613 335.24
4815 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.67137 -1.11813 -0.159622 2197.32 -511.228 117.215 -100000 -100000 -100000 -100000 -100000 -100000 -1.33522 -2.32385 -0.446448 2330.12 -325.036 306.701 -100000 -100000 -100000 -100000 -100000 -100000 3.68677 -0.609592 1.70632 1741.01 -578.6 229.723 -1.79042 0.0497257 0.696289 1949.72 -646.714 507.286 2.96052 -2.35716 1.13894 1832.42 -70.0257 240.552 -100000 -100000 -100000 -100000 -100000 -100000 -1.99338 2.31211 0.0115903 2059.88 47.0384 333.61
4816 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.67927 -1.06275 -0.117789 2201.53 -516.225 115.911 -100000 -100000 -100000 -100000 -100000 -100000 -1.34424 -2.29313 -0.45085 2338.2 -335.78 302.754 -0.0950914 1.17712 -1.27085 1819.65 -746.816 425.192 3.65641 -0.646835 1.77003 1741.19 -576.171 229.281 -1.78696 0.0605425 0.686893 1950.74 -647.868 506.146 2.91801 -2.38779 1.14198 1845.99 -68.9641 241.533 -100000 -100000 -100000 -100000 -100000 -100000 -1.95238 2.35605 0.0158425 2079.93 39.6378 330.07
4817 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.37155 -2.26343 -0.45697 2346.81 -346.762 299.008 -0.145937 1.16245 -1.26778 1817.24 -747.499 423.291 3.62524 -0.662435 1.86386 1741.6 -573.854 228.523 -1.78247 0.0718645 0.677875 1951.59 -649.056 504.99 2.87493 -2.41924 1.14453 1859.5 -68.075 242.558 -100000 -100000 -100000 -100000 -100000 -100000 -1.93723 2.39171 0.00287945 2095.74 34.3085 330.74
4818 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.39766 -2.24022 -0.463643 2355.02 -357.925 295.44 -0.15317 1.19351 -1.26335 1814.88 -748.025 423.704 -100000 -100000 -100000 -100000 -100000 -100000 -1.7773 0.0803588 0.666349 1952.44 -650.257 503.907 2.85228 -2.40014 1.16489 1872.8 -67.1675 243.334 -100000 -100000 -100000 -100000 -100000 -100000 -1.90022 2.41666 0.0113943 2113.01 27.6 329.47
4819 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.181329 0.738103 1.86249 1875.95 -62.7479 242.663 -1.39746 -2.21038 -0.475762 2362.03 -369.331 291.65 -0.151883 1.19894 -1.26894 1813.02 -748.335 423.014 -100000 -100000 -100000 -100000 -100000 -100000 -1.77048 0.0906895 0.64913 1954.09 -650.792 502.693 2.01504 -1.90411 -2.16462 2202.41 -572.11 121.956 -100000 -100000 -100000 -100000 -100000 -100000 -1.87927 2.42371 0.00755285 2131.89 19.7133 326.50
4820 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.174787 0.747698 1.84901 1889.16 -62.6358 243.55 -1.43939 -2.19111 -0.482449 2368.96 -380.812 287.868 -0.168411 1.20454 -1.27198 1810.87 -748.583 422.222 -100000 -100000 -100000 -100000 -100000 -100000 -1.76634 0.0961408 0.63732 1954.75 -652.061 501.713 1.98393 -1.93405 -2.18145 2202.68 -578.689 119.347 -100000 -100000 -100000 -100000 -100000 -100000 -1.844 2.44935 0.015384 2148.88 12.1736 325.20
4821 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.168453 0.756852 1.83718 1902.28 -62.7348 244.515 -1.47739 -2.15791 -0.485957 2376.04 -392.493 284.636 -0.180377 1.20652 -1.27888 1808.72 -748.611 421.278 -100000 -100000 -100000 -100000 -100000 -100000 -1.76106 0.100532 0.624435 1955.31 -653.36 500.741 1.96167 -1.96224 -2.19215 2202.54 -585.215 116.941 -100000 -100000 -100000 -100000 -100000 -100000 -1.81075 2.48818 0.0275602 2165.04 3.98769 323.71
4822 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.158185 0.763849 1.82428 1915.31 -63.205 245.405 -1.50068 -2.13654 -0.495906 2382.26 -404.143 281.547 -0.187173 1.2166 -1.28324 1806.57 -748.556 420.552 -100000 -100000 -100000 -100000 -100000 -100000 -1.75486 0.10493 0.612312 1955.77 -654.737 499.791 -0.282819 -3.26406 0.609665 2214.58 -523.136 113.952 -100000 -100000 -100000 -100000 -100000 -100000 -1.77985 2.51658 0.0390338 2181.15 -4.44714 322.32
4823 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.151771 0.77434 1.8105 1928.11 -63.9305 246.284 -1.53084 -2.11468 -0.50755 2388.03 -415.925 278.431 -0.201835 1.21821 -1.2891 1804.35 -748.403 419.601 -100000 -100000 -100000 -100000 -100000 -100000 -1.74863 0.108972 0.599864 1956.21 -656.118 498.832 -0.297329 -3.24932 0.605985 2215.31 -529.674 111.761 -100000 -100000 -100000 -100000 -100000 -100000 -1.72082 2.55404 0.0879666 2196.54 -13.4936 320.31
4824 0 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -0.140709 0.781558 1.7981 1940.8 -64.9806 247.22 -1.55678 -2.09362 -0.516939 2393.38 -427.814 275.442 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -1.74241 0.112768 0.587592 1956.55 -657.485 497.849 -0.346868 -3.23634 0.619843 2215.66 -536.304 109.044 -100000 -100000 -100000 -100000 -100000 -100000 -1.70319 2.5649 0.0953775 2212.25 -22.4756 319.06
4825 0 -3.02506 0.39591 -2.06353 1884.76 -684.249 433.197 -100000 -100000 -100000 -100000 -100000 -100000 1.41715 -0.38617 -0.841699 2214.82 -525.694 95.6927 -100000 -100000 -100000 -100000 -100000 -100000 -1.59647 -2.05588 -0.52056 2399.02 -439.853 272.763 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 2.66629 -2.25659 1.37629 1966.29 -70.0162 248.726 -100000 -100000 -100000 -100000 -100000 -100000 -1.68768 2.58316 0.146949 2228.26 -31.4258 317.26
4826 0 -3.02505 0.404096 -2.06702 1884.71 -685.57 431.808 -100000 -100000 -100000 -100000 -100000 -100000 1.41286 -0.405252 -0.86934 2215.71 -532.004 93.8242 -100000 -100000 -100000 -100000 -100000 -100000 -1.62553 -2.0269 -0.528696 2403.84 -451.796 270.224 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 2.63012 -2.27741 1.36091 1979.12 -72.7064 249.304 -100000 -100000 -100000 -100000 -100000 -100000 -1.64692 2.601 0.177408 2242.45 -41.268 315.42
4827 0 -3.01852 0.408996 -2.06843 1885.21 -687.16 430.42 -100000 -100000 -100000 -100000 -100000 -100000 1.40117 -0.404101 -0.911359 2216.67 -538.632 91.6956 -100000 -100000 -100000 -100000 -100000 -100000 -1.64583 -2.00389 -0.53843 2408.09 -463.8 267.807 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 -100000 2.60809 -2.29438 1.34811 1991.37 -75.3522 249.954 -100000 -100000 -100000 -100000 -100000 -100000 -1.61059 2.62665 0.190655 2256.85 -51.38 314.17
